York College (Nebraska),YC,Womens Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='//www.youtube.com/embed/BJJVUv7CV2s' frameborder='0' allowfullscreen></iframe>,www.york.edu,www.york.edu/athletics,W,NE,PANTHERS
,,,,,,,,,,,,
York College (New York),YC,2013 CUNYAC Men's Volleyball Quarterfinal,Volleyball,Highlights,,,<iframe width='560' height='315' src='//www.youtube.com/embed/Fjc8tEQVEmo' frameborder='0' allowfullscreen></iframe>,www.york.cuny.edu,www.yorkathletics.com,M,NY,CARDINALS
York College (New York),YC,2007 Men's Basketball Championship ,Basketball,Highlights,Buzzer Beater,,<iframe width='420' height='315' src='//www.youtube.com/embed/7gEBedWXItk' frameborder='0' allowfullscreen></iframe>,www.york.cuny.edu,www.yorkathletics.com,M,NY,CARDINALS
,,,,,,,,,,,,
York College (Pennsylvania),YCP,Men's Soccer vs. Salisbury - CAC Championship,Soccer,Highlights,Sports,2012,<iframe width='560' height='315' src='//www.youtube.com/embed/W_E03gFjdcM' frameborder='0' allowfullscreen></iframe>,www.ycp.edu,www.ycpspartans.com,M,PA,SPARTANS
York College (Pennsylvania),YCP,York vs Frostburg Highlights,Soccer,Highlights,Soccer,,<iframe width='560' height='315' src='//www.youtube.com/embed/A-ZUyWVP5zU' frameborder='0' allowfullscreen></iframe>,www.ycp.edu,www.ycpspartans.com,W,PA,SPARTANS
,,,,,,,,,,,,
Youngstown State University,YSU,2012 Football Highlights,Football,Highlights,Football,,<iframe width='420' height='315' src='http://www.youtube.com/embed/bp3N5eTVJY4' frameborder='0' allowfullscreen></iframe>,www.ysu.edu,www.ysusports.com,M,OH,PENGUINS
Youngstown State University,YSU,Youngstown State vs Cleveland State Highlights,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='http://www.youtube.com/embed/eGLBfVviQt0' frameborder='0' allowfullscreen></iframe>,www.ysu.edu,www.ysusports.com,W,OH,PENGUINS
