Purcell puts the Bolts on the board,Tampa Bay Lightning,Goals,Lightning,Hurricanes,NHL.com,Teddy Purcell,rebound,Tampa Bay,TB,FL,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8473962&event=CAR223&server=http://video.lightning.nhl.com/videocenter/&pageurl=http://video.lightning.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8473962&event=CAR223&server=http://video.lightning.nhl.com/videocenter/&pageurl=http://video.lightning.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Gudas lays down the hit,Tampa Bay Lightning,Hits,Lightning,Flyers,NHL.com,Radko Gudas,,Tampa Bay,TB,FL,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,423&event=T.B493&server=http://video.lightning.nhl.com/videocenter/&pageurl=http://video.lightning.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,423&event=T.B493&server=http://video.lightning.nhl.com/videocenter/&pageurl=http://video.lightning.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Lindback keeps it scoreless,Tampa Bay Lightning,Saves,Lightning,Jets,NHL.com,Anders Lindback,,Tampa Bay,TB,FL,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8474765&event=T.B7&server=http://video.lightning.nhl.com/videocenter/&pageurl=http://video.lightning.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8474765&event=T.B7&server=http://video.lightning.nhl.com/videocenter/&pageurl=http://video.lightning.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Lecavalier and Talbot square off,Tampa Bay Lightning,Fights,Lightning,Flyers,Youtube,,,Tampa Bay,TB,FL,<iframe width='235' height='132' src='//www.youtube.com/embed/FT4X8kkuVYs' frameborder='0' allowfullscreen></iframe>
MacArthur increases the lead,Toronto Maple Leafs,Goals,Maple Leafs,Bruins,NHL.com,Clarke MacArthur,backhand,Toronto,TOR,Canada,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,3,145&event=BOS545&server=http://video.mapleleafs.nhl.com/videocenter/&pageurl=http://video.mapleleafs.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,3,145&event=BOS545&server=http://video.mapleleafs.nhl.com/videocenter/&pageurl=http://video.mapleleafs.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Hamilton lays down the hit,Toronto Maple Leafs,Hits,Maple Leafs,Bruins,NHL.com,Ryan Hamilton,,Toronto,TOR,Canada,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,3,142&event=BOS214&server=http://video.mapleleafs.nhl.com/videocenter/&pageurl=http://video.mapleleafs.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,3,142&event=BOS214&server=http://video.mapleleafs.nhl.com/videocenter/&pageurl=http://video.mapleleafs.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Reimer keeps it scoreless,Toronto Maple Leafs,Saves,Maple Leafs,Bruins,NHL.com,James Reimer,,Toronto,TOR,Canada,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,3,142&event=BOS96&server=http://video.mapleleafs.nhl.com/videocenter/&pageurl=http://video.mapleleafs.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,3,142&event=BOS96&server=http://video.mapleleafs.nhl.com/videocenter/&pageurl=http://video.mapleleafs.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
McLaren knocks Dziuzynsky,Toronto Maple Leafs,Fights,Maple Leafs,Senators,Youtube,,,Toronto,TOR,Canada,<iframe width='235' height='132' src='//www.youtube.com/embed/k7k1S2juFDw' frameborder='0' allowfullscreen></iframe>
Lapierre  breaks the tie,Vancouver Canucks,Goals,Canucks,Flames,NHL.com,Maxim Lapierre,rebound,Vancouver,VAN,Canada,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,593&event=CGY647&server=http://video.flames.nhl.com/videocenter/&pageurl=http://video.flames.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,593&event=CGY647&server=http://video.flames.nhl.com/videocenter/&pageurl=http://video.flames.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Schneider keeps it scoreless,Vancouver Canucks,Saves,Canucks,Coyotes,NHL.com,Cory Schneider,,Vancouver,VAN,Canada,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,580&event=VAN64&server=http://video.coyotes.nhl.com/videocenter/&pageurl=http://video.coyotes.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,580&event=VAN64&server=http://video.coyotes.nhl.com/videocenter/&pageurl=http://video.coyotes.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Kassian and Stewart duke it out,Vancouver Canucks,Fights,Canucks,Blues,Youtube,,,Vancouver,VAN,Canada,<iframe width='235' height='132' src='//www.youtube.com/embed/6J-DYKwwhMA' frameborder='0' allowfullscreen></iframe>
Weise and Konopka go at it,Vancouver Canucks,Fights,Canucks,Wild,Youtube,,,Vancouver,VAN,Canada,<iframe width='235' height='132' src='//www.youtube.com/embed/IhdBfxHfIkU' frameborder='0' allowfullscreen></iframe>
Ovechkin puts the Caps on the board,Washington Capitals,Goals,Capitals,Canadiens,NHL.com,Alex Ovechkin,shorthand,Washington,WAS,D.C,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,662&event=MTL68&server=http://video.capitals.nhl.com/videocenter/&pageurl=http://video.capitals.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,662&event=MTL68&server=http://video.capitals.nhl.com/videocenter/&pageurl=http://video.capitals.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Perreault lays down the hit,Washington Capitals,Hits,Capitals,Panthers,NHL.com,Mathieu Perreault,,Washington,WAS,D.C,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,566&event=FLA20&server=http://video.capitals.nhl.com/videocenter/&pageurl=http://video.capitals.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,566&event=FLA20&server=http://video.capitals.nhl.com/videocenter/&pageurl=http://video.capitals.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Holtby continues tot shut down the Leafs,Washington Capitals,Saves,Capitals,Maple Leafs,NHL.com,Braden Holtby,,Washington,WAS,D.C,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,633&event=WSH402&server=http://video.capitals.nhl.com/videocenter/&pageurl=http://video.capitals.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,633&event=WSH402&server=http://video.capitals.nhl.com/videocenter/&pageurl=http://video.capitals.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Erksine and Parros square off,Washington Capitals,Fights,Capitals,Panthers,Youtube,,,Washington,WAS,D.C,<iframe width='235' height='132' src='//www.youtube.com/embed/LEaI595wETI' frameborder='0' allowfullscreen></iframe>
Clitsome ties it up,Winnipeg Jets,Goals,Jets,Flyers,NHL.com,Grant Clitsome,rebound,Winnipeg,WPG,Canada,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,559&event=WPG347&server=http://video.jets.nhl.com/videocenter/&pageurl=http://video.jets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,559&event=WPG347&server=http://video.jets.nhl.com/videocenter/&pageurl=http://video.jets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Kane lays down the hit,Winnipeg Jets,Hits,Jets,Lightning,NHL.com,Evander Kane,,Winnipeg,WPG,Canada,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,468&event=WPG10&server=http://video.jets.nhl.com/videocenter/&pageurl=http://video.jets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,468&event=WPG10&server=http://video.jets.nhl.com/videocenter/&pageurl=http://video.jets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Pavelec preserves the lead,Winnipeg Jets,Saves,Jets,Lightning,NHL.com,Ondrej Pavelec,,Winnipeg,WPG,Canada,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,468&event=WPG93&server=http://video.jets.nhl.com/videocenter/&pageurl=http://video.jets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,468&event=WPG93&server=http://video.jets.nhl.com/videocenter/&pageurl=http://video.jets.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Peluso and Volpatti square off,Winnepeg Jets,Fights,Jets,Capitals,Youtube,,,Winnipeg,WPG,Canada,<iframe width='235' height='132' src='//www.youtube.com/embed/cZmEtTLbloE' frameborder='0' allowfullscreen></iframe>
